#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2020,8,27,0,30,100,5.2,6.6,99,99,99,999,1014.6,999,29.1,999,99,99
2020,8,27,0,40,98,5.6,7.4,1.11,5.88,4.91,117,1014.6,999,29.1,999,99,99
2020,8,27,0,50,97,6,9.2,99,99,99,999,1014.7,999,29.1,999,99,99
2020,8,27,1,0,103,7.2,8.7,99,99,99,999,1015,999,29.1,999,99,99
2020,8,27,1,10,103,6.6,8.7,99,99,99,999,1015,999,29.1,999,99,99
2020,8,27,1,20,100,5.4,6.8,99,99,99,999,1015,999,29.1,999,99,99
2020,8,27,1,30,106,5.7,7.2,99,99,99,999,1015.2,999,29.1,999,99,99
2020,8,27,1,40,102,5.3,6.7,1.22,8.33,5.22,236,1015.3,999,29,999,99,99
2020,8,27,1,50,109,5.3,6.8,99,99,99,999,1015.5,999,28.9,999,99,99
2020,8,27,2,0,103,4.9,6.4,99,99,99,999,1015.4,999,28.9,999,99,99
2020,8,27,2,10,100,4.9,6.3,99,99,99,999,1015.5,999,29,999,99,99
2020,8,27,2,20,103,4.8,6.1,99,99,99,999,1015.8,999,28.9,999,99,99
2020,8,27,2,30,103,4.8,6.3,99,99,99,999,1015.9,999,29,999,99,99
2020,8,27,2,40,105,5.1,6.6,1.15,5.88,5.21,48,1016,999,28.9,999,99,99
2020,8,27,2,50,104,5.3,6.5,99,99,99,999,1016,999,29,999,99,99
2020,8,27,3,0,103,5.2,6.8,99,99,99,999,1016,999,29,999,99,99
2020,8,27,3,10,107,5.4,6.9,99,99,99,999,1016,999,29,999,99,99
2020,8,27,3,20,114,5.9,7.8,99,99,99,999,1016,999,29,999,99,99
2020,8,27,3,30,115,6.3,7.9,99,99,99,999,1016,999,29,999,99,99
2020,8,27,3,40,109,7.1,9.2,1.17,7.69,5.25,223,1016.1,999,29,999,99,99
2020,8,27,3,50,115,6.8,8.8,99,99,99,999,1015.9,999,29,999,99,99
2020,8,27,4,0,115,6.9,8.6,99,99,99,999,1015.7,999,29,999,99,99
2020,8,27,4,10,115,6.5,8.1,99,99,99,999,1015.8,999,29,999,99,99
2020,8,27,4,20,119,6.3,8.4,99,99,99,999,1015.7,999,28.9,999,99,99
2020,8,27,4,30,112,6.1,7.5,99,99,99,999,1015.6,999,29,999,99,99
2020,8,27,4,40,115,6.7,8.3,1.12,5.88,5.45,66,1015.6,999,29,999,99,99
2020,8,27,4,50,118,6.4,7.9,99,99,99,999,1015.4,999,29,999,99,99
2020,8,27,5,0,122,6.2,7.6,99,99,99,999,1015.3,999,29,999,99,99
2020,8,27,5,10,121,6.3,7.8,99,99,99,999,1015.1,999,29,999,99,99
2020,8,27,5,20,121,6.1,7.9,99,99,99,999,1014.8,999,29,999,99,99
2020,8,27,5,30,122,6.2,7.5,99,99,99,999,1014.8,999,28.9,999,99,99
2020,8,27,5,40,119,6,7.2,1.12,5.88,5.23,97,1014.9,999,29,999,99,99
2020,8,27,5,50,122,5.6,7.1,99,99,99,999,1014.9,999,29,999,99,99
2020,8,27,6,0,133,4.7,5.9,99,99,99,999,1014.8,999,29,999,99,99
2020,8,27,6,10,125,4.9,6.1,99,99,99,999,1014.6,999,29,999,99,99
2020,8,27,6,20,122,4.9,6.1,99,99,99,999,1014.4,999,28.9,999,99,99
2020,8,27,6,30,120,5.6,7.2,99,99,99,999,1014.4,999,28.9,999,99,99
2020,8,27,6,40,999,5.2,7,1.12,5.88,5.13,61,1014.4,999,28.9,999,99,99
2020,8,27,6,50,999,4.8,6.1,99,99,99,999,1014.5,999,28.9,999,99,99
2020,8,27,7,0,999,4.9,6,99,99,99,999,1014.4,999,28.9,999,99,99
2020,8,27,7,10,999,5.3,6.8,99,99,99,999,1014.4,999,28.9,999,99,99
2020,8,27,7,20,124,6,7.3,99,99,99,999,1014.4,999,28.9,999,99,99
2020,8,27,7,30,999,5.5,6.9,99,99,99,999,1014.2,999,28.9,999,99,99
2020,8,27,7,40,117,5.3,6.5,1.1,5.88,5.43,58,1014,999,28.9,999,99,99
2020,8,27,7,50,999,5.6,7.1,99,99,99,999,1014,999,28.9,999,99,99
2020,8,27,8,0,999,5.1,6.5,99,99,99,999,1014,999,28.9,999,99,99
2020,8,27,8,10,999,5,6.3,99,99,99,999,1013.9,999,28.9,999,99,99
2020,8,27,8,20,999,4.9,6.2,99,99,99,999,1013.9,999,29,999,99,99
2020,8,27,8,30,999,4.9,6.3,99,99,99,999,1013.8,999,29,999,99,99
2020,8,27,8,40,999,6,7.4,1.09,8.33,5.68,239,1013.6,999,29,999,99,99
2020,8,27,8,50,999,5.9,7.2,99,99,99,999,1013.5,999,29,999,99,99
2020,8,27,9,0,104,5.7,7,99,99,99,999,1013.3,999,29,999,99,99
2020,8,27,9,10,999,6,7.8,99,99,99,999,1013.3,999,29,999,99,99
2020,8,27,9,20,999,6,7.5,99,99,99,999,1013.3,999,29,999,99,99
2020,8,27,9,30,999,6.2,7.9,99,99,99,999,1013.4,999,29,999,99,99
2020,8,27,9,40,999,7,8.7,1.11,10,6,272,1013.5,999,29.1,999,99,99
2020,8,27,9,50,999,6.5,8.1,99,99,99,999,1013.6,999,29.1,999,99,99
2020,8,27,10,0,999,6,7.6,99,99,99,999,1013.7,999,29.2,999,99,99
2020,8,27,10,10,999,5.5,7.6,99,99,99,999,1013.9,999,29.2,999,99,99
2020,8,27,10,20,999,6.6,8.3,99,99,99,999,1014,999,29.2,999,99,99
2020,8,27,10,30,999,6.5,8.2,99,99,99,999,1014.1,999,29.2,999,99,99
2020,8,27,10,40,999,5.6,7.1,1.06,10,5.83,271,1014.2,999,29.1,999,99,99
2020,8,27,10,50,999,4.9,6.5,99,99,99,999,1014.4,999,29.1,999,99,99
2020,8,27,11,0,999,4.8,6,99,99,99,999,1014.6,999,29.1,999,99,99
2020,8,27,11,10,999,5,6.1,99,99,99,999,1014.7,999,29.1,999,99,99
2020,8,27,11,20,999,5,6.4,99,99,99,999,1014.7,999,29,999,99,99
2020,8,27,11,30,999,5.3,7.5,99,99,99,999,1014.8,999,29.1,999,99,99
2020,8,27,11,40,999,6,7.5,1.09,9.09,5.65,254,1015,999,29,999,99,99
2020,8,27,11,50,999,6.8,8.8,99,99,99,999,1015.1,999,29,999,99,99
2020,8,27,12,0,999,6,8.1,99,99,99,999,1015.3,999,29,999,99,99
2020,8,27,12,10,999,5.3,6.8,99,99,99,999,1015.4,999,28.9,999,99,99
2020,8,27,12,20,999,6.3,8,99,99,99,999,1015.5,999,29,999,99,99
2020,8,27,12,30,134,5.9,7.1,99,99,99,999,1015.6,999,28.9,999,99,99
2020,8,27,12,40,141,6.3,7.9,1.17,10,5.77,274,1015.7,999,28.9,999,99,99
2020,8,27,12,50,139,6.5,7.9,99,99,99,999,1015.7,999,28.8,999,99,99
2020,8,27,13,0,140,6.7,7.8,99,99,99,999,1015.6,999,28.8,999,99,99
2020,8,27,13,10,144,6.9,8.2,99,99,99,999,1015.7,999,28.9,999,99,99
2020,8,27,13,20,147,6.4,8,99,99,99,999,1015.9,999,28.9,999,99,99
2020,8,27,13,30,148,6.2,7.4,99,99,99,999,1016,999,28.9,999,99,99
2020,8,27,13,40,149,5.8,6.9,1.16,9.09,5.38,267,1016,999,28.9,999,99,99
2020,8,27,13,50,144,5.5,6.7,99,99,99,999,1016,999,28.9,999,99,99
2020,8,27,14,0,142,5.6,7,99,99,99,999,1016.2,999,29,999,99,99
2020,8,27,14,10,140,5.7,6.9,99,99,99,999,1016.2,999,29,999,99,99
2020,8,27,14,20,134,6.5,8.2,99,99,99,999,1016.2,999,29,999,99,99
2020,8,27,14,30,135,6.7,7.9,99,99,99,999,1016.3,999,29.1,999,99,99
2020,8,27,14,40,134,6.7,8.1,1.16,10,5.56,264,1016.4,999,29.1,999,99,99
2020,8,27,14,50,135,6.4,7.8,99,99,99,999,1016.5,999,29.2,999,99,99
2020,8,27,15,0,140,6.5,8.4,99,99,99,999,1016.6,999,29.3,999,99,99
2020,8,27,15,10,138,6.4,7.7,99,99,99,999,1016.6,999,29.3,999,99,99
2020,8,27,15,20,136,6.2,7.8,99,99,99,999,1016.7,999,29.3,999,99,99
2020,8,27,15,30,139,6.2,7.9,99,99,99,999,1016.7,999,29.3,999,99,99
2020,8,27,15,40,136,5.9,7.1,1.07,9.09,5.32,247,1016.8,999,29.3,999,99,99
2020,8,27,15,50,140,5.9,7.5,99,99,99,999,1017,999,29.3,999,99,99
2020,8,27,16,0,141,5.6,6.9,99,99,99,999,1017.1,999,29.3,999,99,99
2020,8,27,16,10,144,5.8,7.1,99,99,99,999,1017.1,999,29.3,999,99,99
2020,8,27,16,20,145,5.9,7,99,99,99,999,1017,999,29.3,999,99,99
2020,8,27,16,30,144,5.6,6.9,99,99,99,999,1016.9,999,29.3,999,99,99
2020,8,27,16,40,145,5.2,6.4,1.13,10,5.74,269,1017,999,29.3,999,99,99
2020,8,27,16,50,146,5,6.1,99,99,99,999,1017,999,29.3,999,99,99
2020,8,27,17,0,149,5.1,6.2,99,99,99,999,1016.9,999,29.4,999,99,99
2020,8,27,17,10,143,5,6.1,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,27,17,20,141,5.1,6.4,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,27,17,30,148,5,6.1,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,27,17,40,144,4.4,5.6,1.19,10.81,5.94,278,1016.8,999,29.4,999,99,99
2020,8,27,17,50,148,4.2,5.5,99,99,99,999,1016.7,999,29.5,999,99,99
2020,8,27,18,0,147,4.2,5.1,99,99,99,999,1016.6,999,29.5,999,99,99
2020,8,27,18,10,150,4.1,5.1,99,99,99,999,1016.5,999,29.5,999,99,99
2020,8,27,18,20,149,4.2,5.3,99,99,99,999,1016.4,999,29.5,999,99,99
2020,8,27,18,30,146,4.1,5.3,99,99,99,999,1016.3,999,29.6,999,99,99
2020,8,27,18,40,147,3.9,5.1,1.34,10.81,6.51,280,1016.2,999,29.5,999,99,99
2020,8,27,18,50,144,4.3,5.2,99,99,99,999,1016.2,999,29.6,999,99,99
2020,8,27,19,0,145,4.1,6.4,99,99,99,999,1016.1,999,29.6,999,99,99
2020,8,27,19,10,133,5.7,8.4,99,99,99,999,1016.2,999,29.6,999,99,99
2020,8,27,19,20,133,3.4,4.9,99,99,99,999,1016.1,999,29.6,999,99,99
2020,8,27,19,30,137,2.9,4.2,99,99,99,999,1016.1,999,29.4,999,99,99
2020,8,27,19,40,144,2.7,5.4,1.62,10.81,7.37,281,1016,999,29.4,999,99,99
2020,8,27,19,50,159,4.3,5.3,99,99,99,999,1016,999,29.5,999,99,99
2020,8,27,20,0,181,5.3,6.3,99,99,99,999,1016,999,29.6,999,99,99
2020,8,27,20,10,180,5.3,6.5,99,99,99,999,1016,999,29.7,999,99,99
2020,8,27,20,20,184,5.6,7.1,99,99,99,999,1015.8,999,29.7,999,99,99
2020,8,27,20,30,175,4.7,5.6,99,99,99,999,1015.7,999,29.8,999,99,99
2020,8,27,20,40,175,4.1,5,1.36,10.81,6.77,277,1015.8,999,29.7,999,99,99
2020,8,27,20,50,178,3.5,4.6,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,27,21,0,175,4.1,4.9,99,99,99,999,1015.6,999,29.6,999,99,99
2020,8,27,21,10,175,4.3,5.4,99,99,99,999,1015.6,999,29.7,999,99,99
2020,8,27,21,20,172,3.2,4,99,99,99,999,1015.5,999,29.7,999,99,99
2020,8,27,21,30,173,3.6,4.6,99,99,99,999,1015.4,999,29.7,999,99,99
2020,8,27,21,40,173,4,4.8,1.42,10,7.04,287,1015.5,999,29.8,999,99,99
2020,8,27,21,50,169,3.9,4.7,99,99,99,999,1015.5,999,29.7,999,99,99
2020,8,27,22,0,171,3.5,4.4,99,99,99,999,1015.5,999,29.7,999,99,99
2020,8,27,22,10,172,3.5,4.5,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,27,22,20,181,3.4,4.3,99,99,99,999,1015.6,999,29.7,999,99,99
2020,8,27,22,30,180,2.8,3.4,99,99,99,999,1015.6,999,29.7,999,99,99
2020,8,27,22,40,180,2.8,3.4,1.36,10.81,7.38,276,1015.7,999,29.7,999,99,99
2020,8,27,22,50,182,3,3.5,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,27,23,0,179,3.1,4,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,27,23,10,173,2.6,3.5,99,99,99,999,1015.8,999,29.6,999,99,99
2020,8,27,23,20,167,2.8,3.7,99,99,99,999,1015.9,999,29.6,999,99,99
2020,8,27,23,30,160,2.7,3.5,99,99,99,999,1015.9,999,29.8,999,99,99
2020,8,27,23,40,158,3.3,4.3,1.47,10,7.53,280,1015.9,999,29.8,999,99,99
2020,8,27,23,50,164,3.4,4.4,99,99,99,999,1015.8,999,29.8,999,99,99
2020,8,28,0,0,162,3.3,4.2,99,99,99,999,1016,999,29.9,999,99,99
2020,8,28,0,10,161,3.8,4.7,99,99,99,999,1016.1,999,29.8,999,99,99
2020,8,28,0,20,157,3.9,4.9,99,99,99,999,1016.2,999,29.8,999,99,99
2020,8,28,0,30,148,4,5.3,99,99,99,999,1016.3,999,29.8,999,99,99
2020,8,28,0,40,152,3.8,5.1,1.19,10,6.82,282,1016.4,999,29.7,999,99,99
2020,8,28,0,50,148,3.9,4.9,99,99,99,999,1016.5,999,29.8,999,99,99
2020,8,28,1,0,143,3.9,5.1,99,99,99,999,1016.5,999,29.6,999,99,99
2020,8,28,1,10,143,3.9,5,99,99,99,999,1016.6,999,29.6,999,99,99
2020,8,28,1,20,140,3.8,5.5,99,99,99,999,1016.5,999,29.4,999,99,99
2020,8,28,1,30,141,3.9,5.2,99,99,99,999,1016.6,999,29.4,999,99,99
2020,8,28,1,40,138,3.8,5,1.19,10,6.72,276,1016.6,999,29.4,999,99,99
2020,8,28,1,50,137,3.9,5.1,99,99,99,999,1016.6,999,999,999,99,99
2020,8,28,2,0,137,4.1,5.3,99,99,99,999,1016.7,999,29.4,999,99,99
2020,8,28,2,10,136,3.9,5,99,99,99,999,1016.9,999,29.3,999,99,99
2020,8,28,2,20,138,4.1,5.4,99,99,99,999,1016.8,999,29.2,999,99,99
2020,8,28,2,30,145,4.5,5.6,99,99,99,999,1017.1,999,29.2,999,99,99
2020,8,28,2,40,145,4.9,5.9,1.11,10,6.54,271,1017.3,999,29.3,999,99,99
2020,8,28,2,50,141,4.9,6.1,99,99,99,999,1017.3,999,29.2,999,99,99
2020,8,28,3,0,143,5.6,6.9,99,99,99,999,1017.5,999,29.3,999,99,99
2020,8,28,3,10,143,5.6,6.9,99,99,99,999,1017.6,999,29.2,999,99,99
2020,8,28,3,20,146,5.8,7.6,99,99,99,999,1017.6,999,29.2,999,99,99
2020,8,28,3,30,147,5.9,7.5,99,99,99,999,1017.6,999,29.1,999,99,99
2020,8,28,3,40,145,6,7.5,0.96,10,5.96,288,1017.7,999,29.2,999,99,99
2020,8,28,3,50,147,6,7.5,99,99,99,999,1017.6,999,29.2,999,99,99
2020,8,28,4,0,144,6.7,8.4,99,99,99,999,1017.7,999,29.2,999,99,99
2020,8,28,4,10,149,6.9,9,99,99,99,999,1017.5,999,29.2,999,99,99
2020,8,28,4,20,149,6.9,8.9,99,99,99,999,1017.3,999,29.2,999,99,99
2020,8,28,4,30,153,7.3,8.7,99,99,99,999,1017.1,999,29.2,999,99,99
2020,8,28,4,40,152,7.9,9.6,1.03,10,5.48,264,1017,999,29.4,999,99,99
2020,8,28,4,50,151,8.1,10,99,99,99,999,1016.8,999,29.5,999,99,99
2020,8,28,5,0,151,8.3,10.1,99,99,99,999,1016.8,999,29.7,999,99,99
2020,8,28,5,10,156,8.7,10.6,99,99,99,999,1016.8,999,29.7,999,99,99
2020,8,28,5,20,159,9.1,11.1,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,28,5,30,156,9,11.2,99,99,99,999,1016.6,999,29.6,999,99,99
2020,8,28,5,40,159,9.1,10.6,1.03,9.09,4.59,260,1016.6,999,29.6,999,99,99
2020,8,28,5,50,154,8.6,10.3,99,99,99,999,1016.3,999,29.6,999,99,99
2020,8,28,6,0,154,8,9.6,99,99,99,999,1016,999,29.6,999,99,99
2020,8,28,6,10,155,7.6,9.4,99,99,99,999,1016.1,999,29.6,999,99,99
2020,8,28,6,20,151,7.6,9.2,99,99,99,999,1015.9,999,29.6,999,99,99
2020,8,28,6,30,148,7,9.1,99,99,99,999,1015.4,999,29.6,999,99,99
2020,8,28,6,40,144,5.4,7.6,1.04,10,4.45,264,1015.1,999,29.6,999,99,99
2020,8,28,6,50,135,5.5,7.5,99,99,99,999,1014.9,999,29.6,999,99,99
2020,8,28,7,0,115,5.1,6.5,99,99,99,999,1014.8,999,29.6,999,99,99
2020,8,28,7,10,116,4.7,6.4,99,99,99,999,1014.6,999,29.6,999,99,99
2020,8,28,7,20,110,4.1,5.5,99,99,99,999,1014.4,999,29.6,999,99,99
2020,8,28,7,30,112,3.4,4.9,99,99,99,999,1014.3,999,29.6,999,99,99
2020,8,28,7,40,116,3.3,4.3,1.12,10,5.04,298,1014.2,999,29.7,999,99,99
2020,8,28,7,50,124,3.3,4.3,99,99,99,999,1014.5,999,29.7,999,99,99
2020,8,28,8,0,135,3.7,4.8,99,99,99,999,1014.5,999,29.7,999,99,99
2020,8,28,8,10,143,4.5,5.7,99,99,99,999,1014.7,999,29.7,999,99,99
2020,8,28,8,20,139,5.2,6.6,99,99,99,999,1014.8,999,29.7,999,99,99
2020,8,28,8,30,140,5.3,6.6,99,99,99,999,1014.9,999,29.7,999,99,99
2020,8,28,8,40,143,5.4,7.1,1.08,9.09,5.09,296,1015.1,999,29.6,999,99,99
2020,8,28,8,50,144,5.9,7.4,99,99,99,999,1015.1,999,29.7,999,99,99
2020,8,28,9,0,145,6.1,7.5,99,99,99,999,1015.2,999,29.6,999,99,99
2020,8,28,9,10,145,6.3,7.9,99,99,99,999,1015.4,999,29.7,999,99,99
2020,8,28,9,20,149,6.6,8.1,99,99,99,999,1015.5,999,29.6,999,99,99
2020,8,28,9,30,145,6.7,8.4,99,99,99,999,1015.7,999,29.6,999,99,99
2020,8,28,9,40,150,6.9,9.1,1.13,9.09,5.18,296,1015.8,999,29.6,999,99,99
2020,8,28,9,50,154,7,8.5,99,99,99,999,1015.8,999,29.5,999,99,99
2020,8,28,10,0,154,7.1,8.9,99,99,99,999,1015.9,999,29.5,999,99,99
2020,8,28,10,10,153,7.5,9,99,99,99,999,1016,999,29.4,999,99,99
2020,8,28,10,20,155,7.2,9.1,99,99,99,999,1016.1,999,29.3,999,99,99
2020,8,28,10,30,161,7.7,9.8,99,99,99,999,1016.2,999,29.2,999,99,99
2020,8,28,10,40,162,7.8,9.8,0.98,8.33,4.68,295,1016.2,999,29.2,999,99,99
2020,8,28,10,50,161,8.3,9.7,99,99,99,999,1016.4,999,29.4,999,99,99
2020,8,28,11,0,165,8,9.2,99,99,99,999,1016.5,999,29.4,999,99,99
2020,8,28,11,10,167,7.6,9,99,99,99,999,1016.6,999,29.4,999,99,99
2020,8,28,11,20,168,7.6,9.2,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,28,11,30,167,7.3,8.8,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,28,11,40,167,7.5,9.1,0.92,7.69,4.59,275,1017,999,29.4,999,99,99
2020,8,28,11,50,168,7.5,8.9,99,99,99,999,1017.1,999,29.4,999,99,99
2020,8,28,12,0,173,7.6,9,99,99,99,999,1017.2,999,29.3,999,99,99
2020,8,28,12,10,176,7.2,8.5,99,99,99,999,1017.4,999,29.3,999,99,99
2020,8,28,12,20,174,7.1,8.8,99,99,99,999,1017.5,999,29.3,999,99,99
2020,8,28,12,30,171,6.9,8.5,99,99,99,999,1017.6,999,29.3,999,99,99
2020,8,28,12,40,161,6.7,8.2,0.86,7.69,4.44,286,1017.7,999,29.3,999,99,99
2020,8,28,12,50,162,6.6,8,99,99,99,999,1017.7,999,29.3,999,99,99
2020,8,28,13,0,163,6,7.4,99,99,99,999,1017.8,999,29.3,999,99,99
2020,8,28,13,10,156,5.7,6.7,99,99,99,999,1018.1,999,29.3,999,99,99
2020,8,28,13,20,158,5.8,6.9,99,99,99,999,1018.1,999,29.3,999,99,99
2020,8,28,13,30,157,5.3,6.4,99,99,99,999,1018.2,999,29.3,999,99,99
2020,8,28,13,40,149,5.1,6.3,0.8,8.33,4.52,255,1018.2,999,29.3,999,99,99
2020,8,28,13,50,149,4.6,5.7,99,99,99,999,1018.3,999,29.3,999,99,99
2020,8,28,14,0,145,4.4,5.6,99,99,99,999,1018.3,999,29.3,999,99,99
2020,8,28,14,10,133,4.6,5.5,99,99,99,999,1018.3,999,29.3,999,99,99
2020,8,28,14,20,138,4.4,5.4,99,99,99,999,1018.3,999,29.3,999,99,99
2020,8,28,14,30,138,4.1,5,99,99,99,999,1018.4,999,29.3,999,99,99
2020,8,28,14,40,136,3.8,5.1,0.8,5.26,4.6,92,1018.4,999,29.3,999,99,99
2020,8,28,14,50,138,4,4.9,99,99,99,999,1018.5,999,29.2,999,99,99
2020,8,28,15,0,128,3.7,4.9,99,99,99,999,1018.5,999,29.2,999,99,99
2020,8,28,15,10,130,3.7,4.6,99,99,99,999,1018.6,999,29.3,999,99,99
2020,8,28,15,20,127,3.7,4.8,99,99,99,999,1018.6,999,29.3,999,99,99
2020,8,28,15,30,129,4,5.2,99,99,99,999,1018.7,999,29.2,999,99,99
2020,8,28,15,40,132,3.8,4.9,0.81,5.56,4.23,160,1018.7,999,29.5,999,99,99
2020,8,28,15,50,126,3.8,4.9,99,99,99,999,1018.6,999,29.5,999,99,99
2020,8,28,16,0,134,4,4.9,99,99,99,999,1018.6,999,29.5,999,99,99
2020,8,28,16,10,135,4.1,5.3,99,99,99,999,1018.5,999,29.5,999,99,99
2020,8,28,16,20,131,4.9,6.4,99,99,99,999,1018.4,999,29.5,999,99,99
2020,8,28,16,30,133,5.2,6.4,99,99,99,999,1018.3,999,29.5,999,99,99
2020,8,28,16,40,131,5.2,6.3,0.92,5.26,4.48,186,1018.2,999,29.5,999,99,99
2020,8,28,16,50,129,5.2,6.6,99,99,99,999,1018.2,999,29.4,999,99,99
2020,8,28,17,0,133,5.4,6.6,99,99,99,999,1018.2,999,29.5,999,99,99
2020,8,28,17,10,138,5.8,7.4,99,99,99,999,1018.1,999,29.3,999,99,99
2020,8,28,17,20,137,5.6,6.8,99,99,99,999,1018.1,999,29.3,999,99,99
2020,8,28,17,30,135,5.7,7.3,99,99,99,999,1018,999,29.3,999,99,99
2020,8,28,17,40,133,5.5,6.9,0.88,5.26,4.34,159,1017.9,999,29.3,999,99,99
2020,8,28,17,50,130,5.3,6.8,99,99,99,999,1017.9,999,29.4,999,99,99
2020,8,28,18,0,135,5.3,6.6,99,99,99,999,1017.7,999,29.6,999,99,99
2020,8,28,18,10,139,5.6,6.9,99,99,99,999,1017.6,999,29.7,999,99,99
2020,8,28,18,20,129,5.4,7.1,99,99,99,999,1017.5,999,29.7,999,99,99
2020,8,28,18,30,134,5.3,6.6,99,99,99,999,1017.3,999,29.7,999,99,99
2020,8,28,18,40,128,5.6,7,0.85,5,4.28,164,1017.3,999,29.8,999,99,99
2020,8,28,18,50,130,5.7,7.2,99,99,99,999,1017.3,999,29.8,999,99,99
2020,8,28,19,0,134,5.5,6.6,99,99,99,999,1017.1,999,29.8,999,99,99
2020,8,28,19,10,131,5.6,6.7,99,99,99,999,1017.1,999,29.8,999,99,99
2020,8,28,19,20,135,5.9,7.5,99,99,99,999,1017,999,29.7,999,99,99
2020,8,28,19,30,132,6.1,7.5,99,99,99,999,1016.8,999,29.7,999,99,99
2020,8,28,19,40,130,6.2,7.5,0.73,7.14,4.05,226,1016.5,999,29.7,999,99,99
2020,8,28,19,50,132,6.1,7.1,99,99,99,999,1016.5,999,29.8,999,99,99
2020,8,28,20,0,132,6.1,7.3,99,99,99,999,1016.4,999,29.7,999,99,99
2020,8,28,20,10,133,5.9,7.3,99,99,99,999,1016.2,999,29.8,999,99,99
2020,8,28,20,20,132,6,7.2,99,99,99,999,1016,999,999,999,99,99
2020,8,28,20,30,133,6.5,8,99,99,99,999,1016,999,29.8,999,99,99
2020,8,28,20,40,134,6,7.4,0.74,4.55,4.08,160,1015.9,999,29.8,999,99,99
2020,8,28,20,50,134,6.1,7.2,99,99,99,999,1015.9,999,29.8,999,99,99
2020,8,28,21,0,138,6.6,7.8,99,99,99,999,1016,999,29.8,999,99,99
2020,8,28,21,10,134,6.2,7.6,99,99,99,999,1016,999,29.8,999,99,99
2020,8,28,21,20,135,6,7.4,99,99,99,999,1016,999,29.9,999,99,99
2020,8,28,21,30,132,5.8,7.2,99,99,99,999,1015.9,999,29.9,999,99,99
2020,8,28,21,40,133,6.3,8,0.74,4.76,4.01,140,1015.8,999,29.8,999,99,99
2020,8,28,21,50,135,7,8.6,99,99,99,999,1015.8,999,29.8,999,99,99
2020,8,28,22,0,134,7,8.4,99,99,99,999,1015.8,999,29.8,999,99,99
2020,8,28,22,10,133,6.9,8.2,99,99,99,999,1015.8,999,29.8,999,99,99
2020,8,28,22,20,134,6.8,8.5,99,99,99,999,1015.7,999,29.8,999,99,99
2020,8,28,22,30,135,6.6,8.5,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,28,22,40,135,6.6,8,0.76,4.76,3.91,129,1015.6,999,29.7,999,99,99
2020,8,28,22,50,133,6.6,8.1,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,28,23,0,134,6.6,7.7,99,99,99,999,1015.8,999,29.7,999,99,99
2020,8,28,23,10,131,6.3,7.7,99,99,99,999,1015.9,999,999,999,99,99
2020,8,28,23,20,130,6.5,7.9,99,99,99,999,1015.7,999,29.7,999,99,99
2020,8,28,23,30,136,6.3,7.9,99,99,99,999,1015.9,999,29.7,999,99,99
2020,8,28,23,40,140,6.2,7.5,0.81,5,4.05,173,1015.8,999,29.7,999,99,99
2020,8,28,23,50,137,6.4,7.9,99,99,99,999,1015.7,999,29.6,999,99,99
2020,8,29,0,0,140,6.4,7.4,99,99,99,999,1015.9,999,29.6,999,99,99
2020,8,29,0,10,140,6.3,7.6,99,99,99,999,1016.1,999,29.6,999,99,99
2020,8,29,0,20,142,6,7.2,99,99,99,999,1016.2,999,29.6,999,99,99
2020,8,29,0,30,141,5.8,7.4,99,99,99,999,1016.2,999,29.6,999,99,99
2020,8,29,0,40,144,6,7.1,0.75,4.76,4.04,155,1016.3,999,29.6,999,99,99
2020,8,29,0,50,144,5.9,7.2,99,99,99,999,1016.3,999,29.7,999,99,99
2020,8,29,1,0,142,5.9,7.4,99,99,99,999,1016.5,999,29.6,999,99,99
2020,8,29,1,10,139,5.8,7,99,99,99,999,1016.5,999,29.6,999,99,99
2020,8,29,1,20,141,5.5,6.7,99,99,99,999,1016.5,999,29.6,999,99,99
2020,8,29,1,30,139,6,7.4,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,29,1,40,139,6.1,7.5,0.78,5,4.09,152,1016.8,999,29.6,999,99,99
2020,8,29,1,50,141,6.1,7.2,99,99,99,999,1017,999,29.6,999,99,99
2020,8,29,2,0,141,5.7,7.1,99,99,99,999,1017.1,999,29.6,999,99,99
2020,8,29,2,10,144,5.8,7,99,99,99,999,1017.2,999,29.6,999,99,99
2020,8,29,2,20,143,5.8,7.1,99,99,99,999,1017.3,999,29.6,999,99,99
2020,8,29,2,30,142,5.9,7,99,99,99,999,1017.4,999,29.6,999,99,99
